id,LoanTypeDescription,Source,Rate,LoanTerm,AmountDisbursed,LoanOpenDate,LoanPayment,LoanPaymentMethodDesc,LoanCreditHighBal,PaymentMethods,InstancesOfDelinquency,CreditLifeInsurance,CreditDisabilityInsurance,ApprovalOfficerNumber,BranchName,IsRefinance,IsAddon,IsSecure,Zip,CreditScore,BankruptcyScore,OccupancyStatus,OccupancyDuration,MonthlyRent,Occupation,EmployedMonths,EmploymentStatus,IncomeVerifyMethod,TotalMonthlyIncome,MonthlyLiability,CoCreditScore,CoBankruptcyScore,CoOccupancyStatus,CoOccupancyDuration,CoMonthlyRent,CoOccupation,CoEmployedMonths,CoEmploymentStatus,CoTotalMonthlyIncome,CoMonthlyLiability,TotalDebtToIncomeFund,RevolvingDebtAmounts,NumberOfOpenRevolvingAccounts,TotalUnsecureBalance,TotalMonthlyDebt,Age_LoanOpenDate,MonthsOfMembership_loanopendate,AccountOpenDate,MonthsOfMembership,EstatementIndicator,DebitCardIndicator,CreditCardIndicator,DirectDepositsReceived,AvgDirectDeposit,SavingsProductsPreLoan,SavingsProductsPostLoan,LoanProductsPreLoan,LoanProductsPostLoan,AvgTotalDeposits,HomeBankingFirstLogInDate,NumberOfLoginsBeforeLoan,NumberOfLoginsAfterLoan,DealershipName,TotalVehicleValue,FundedLTV,EstimatedVehiclePayment,VehicleColor,VehicleMake,VehicleModel,VehicleMileage,IsNewVehicle,VehicleYear,IsIndirectLoan,TradeValue,TradeAllowance,TradeType,TradePayoff,TradeMake,TradeModel,GAPInsurance,IWS,BinaryTarget
247260,INDIRECTNEWAUTO,GATEWAY,3.49,84,30644.56,23SEP2015,412.3,Coupon,30644.56,HomeBanking-23,0,N,N,1340,,N,N,Y,34743,697,108,BUYING,266,0.0,LPN,49,EM,,5333.33,3343.76,678.0,196.0,OTHER,266.0,0.0,TRUCKDRIVER,168.0,EM,3166.67,0.0,44.18899999999999,42893.0,36.0,50144.0,3756.06,49,149,15APR2003,173,Y,Y,Y,6.0,369.6633,2,4,1,1,13923.0454,11/2/2012,421,319,UNIVERSALNISSAN,28080.0,109.133,381.87,,HYUNDAI,SANTAFE-4CYL.,20,Y,2016,Y,0.0,0.0,,0.0,SCION,XB,N,N,0
423352,INDIRECTNEWAUTO,GATEWAY,7.25,75,30393.47,29JUN2017,506.67,Coupon,30393.47,ACH-2,0,N,N,2000,ConsumerLending,N,N,Y,33881-3249,661,267,BUYING,24,0.0,MGR,168,EM,,4483.33,2018.0,529.0,189.0,LIVEWITHPARENTS,144.0,300.0,CUSTSERVICE,8.0,EM,1266.67,0.0,49.125,718.0,4.0,718.0,2524.67,37,0,29JUN2017,3,N,N,N,,,0,0,0,2,110.5714,,0,0,UNIVERSALNISSAN,24660.0,123.25,458.49,,NISSAN,ALTIMA,6,Y,2017,Y,0.0,-400.0,,400.0,CHEVROLET,MALIBU,N,N,0
213191,INDIRECTUSEDAUTO,GATEWAY,9.26,72,19963.24,07MAY2015,363.83,Coupon,19963.24,HomeBanking-27,3,N,N,1249,,N,N,Y,32784,611,313,LIVEWITHPARENTS,48,300.0,WELDERCELLPHONETO,36,EM,,3155.0,342.0,,,,,,,,,,,31.881,2077.0,2.0,2077.0,705.83,24,20,24SEP2013,48,Y,N,Y,,,2,0,1,0,1.0493,11/15/2013,64,294,VANNGANNAWAYCHEVROLET,15975.0,124.966,324.11,,CHEVROLET,CRUZE,32817,N,2014,Y,2200.0,-3018.0,,5218.0,FORD,RANGER,N,N,0
265682,NEWAUTO,CONSUMER,3.29,84,50933.17,04DEC2015,680.48,Coupon,50933.17,Unknown--Draft-23,0,N,N,1340,UCFCommons,N,N,Y,34744-0007,742,438,BUYING,91,0.0,SUBTEACHER,18,EM,,1083.66,4337.0,799.0,347.0,BUYING,90.0,0.0,DISTRICTMANAGER,240.0,EM,12083.33,0.0,38.107,11325.0,11.0,11325.0,5017.48,42,13,15NOV2014,34,Y,Y,N,41.0,719.8621,2,1,0,0,27818.0214,11/15/2014,14,90,STARLINGCHEVROLET,66685.0,76.37899999999998,681.5,BLACK,CHEVROLET,TAHOE,14,Y,2015,N,0.0,0.0,,0.0,,,N,Y,0
358518,INDIRECTNEWAUTO,GATEWAY,4.45,84,27480.86,03NOV2016,382.04,Coupon,27480.86,Unknown--ACH-1-Draft-10,0,N,N,1054,ConsumerLending,N,N,Y,34741-1556,673,242,OWN,60,0.0,ASSTMANAGER,45,EM,,4176.67,1407.0,,,,,,,,,,,42.834,12212.0,5.0,12411.0,1789.04,63,0,03NOV2016,10,N,N,N,,,0,0,0,0,5.0,,0,0,UNIVERSALNISSAN,24895.0,110.387,365.63,,NISSAN,SENTRA4DRSDNI4CVTSV,5,Y,2016,Y,0.0,0.0,,0.0,,,N,N,0
330538,INDIRECTNEWAUTO,GATEWAY,4.2,84,32486.8,28JUL2016,447.82,Coupon,32486.8,Unknown--ACH-11-Check-1,0,N,N,1340,ConsumerLending,N,N,Y,34743,731,372,LIVEWITHPARENTS,134,300.0,ADMIN,51,EM,,3216.67,25.0,,,,,,,,,,,24.025,1100.0,2.0,1100.0,472.82,31,0,28JUL2016,14,N,N,N,10.0,141.744,0,0,0,0,10.8112,,0,0,UNIVERSALNISSAN,30295.0,107.235,434.28,,NISSAN,ALTIMA4DRSDNI42.5SL,2,Y,2016,Y,0.0,0.0,,0.0,,,N,N,0
212819,NEWAUTO,LENDER,2.4,66,17858.43,28APR2015,289.41,Coupon,17858.43,Check-1-Draft-27,0,N,N,1439,Oviedo,N,N,Y,32833,767,337,BUYING,96,0.0,COMMUNICATIONSOFFICER,18,EM,,7000.0,2234.0,,,,,,,,,,,36.049,9104.0,5.0,9104.0,2523.41,38,0,28APR2015,29,Y,N,N,,,0,0,0,1,4.9579,,0,0,HHWP-INC.,18800.0,94.992,294.87,,HYUNDAI,ELANTRA,17,Y,2015,N,0.0,0.0,,0.0,,,N,N,0
401725,INDIRECTNEWAUTO,GATEWAY,4.95,84,31055.12,12APR2017,439.09,Coupon,31055.12,ACH-1-HomeBanking-3,0,N,N,1054,,N,N,Y,34746-3089,676,205,OTHER,102,350.0,RETIRED,53,EM,,4596.0,1215.0,,,,,,,,,,,43.605,7775.0,13.0,7775.0,1654.09,57,0,12APR2017,5,N,N,N,,,0,0,0,0,5.0,,0,0,CITYKIA,24230.0,128.168,438.35,,KIA,SPORTAGE,6,Y,2017,Y,1.0,1.0,,0.0,,,N,N,0
322763,INDIRECTUSEDAUTO,GATEWAY,3.49,75,18650.71,06JUL2016,277.55,Coupon,18650.71,Check-1,0,N,N,1054,ConsumerLending,N,N,Y,32714-3967,755,433,RENT,24,375.0,ADIMSATORSPECIAIST,24,EM,,3664.0,25.0,,,,,,,,,,,18.492,294.0,2.0,294.0,302.55,24,0,05JUL2016,14,N,N,N,,,1,0,0,1,22.8696,4/7/2017,0,1,ORLANDOKIANORTH,14100.0,132.275,244.28,,KIA,OPTIMA4DRSDN2.0TAUTOEX,50072,N,2011,Y,0.0,0.0,,0.0,,,N,N,0
273314,USEDAUTO,LENDER,1.99,36,11088.85,30DEC2015,317.81,Coupon,11129.4,Unknown--Check-19,0,N,N,1285,Leesburg,N,N,Y,34788,834,421,BUYING,120,0.0,DEPUTY,324,EM,,4853.33,1327.65,826.0,367.0,BUYING,120.0,0.0,FOODSERVICES,168.0,EM,2279.33,0.0,23.069000000000006,3159.0,6.0,3159.0,1645.46,55,164,03APR2002,185,N,N,N,,,1,0,2,1,20862.3297,5/25/2014,76,41,,20375.0,54.424,316.7,,FORD,MUSTANG,43500,N,2011,N,0.0,0.0,,0.0,,,N,N,0
314335,INDIRECTUSEDAUTO,GATEWAY,4.65,75,26918.17,14JUN2016,414.27,Coupon,26918.17,ACH-12-Cash-3,0,N,N,1617,ConsumerLending,N,N,Y,34747,674,295,RENT,18,575.0,SALESANDMARKETING,24,EM,,3750.0,515.0,673.0,267.0,LIVEWITHPARENTS,18.0,0.0,,0.0,RE,0.08,0.0,40.113,8395.0,4.0,8395.0,929.27,55,0,14JUN2016,15,N,N,N,,,0,0,0,0,5.0,8/22/2016,0,3,UNIVERSALNISSAN,20975.0,128.335,371.23,,HYUNDAI,GENESIS,55635,N,2013,Y,0.0,-3500.0,,3500.0,HYUNDAI,SONATA,N,N,0
297170,USEDAUTO,LENDER,7.2,77,16521.44,31MAR2016,296.84,Coupon,16603.82,Cash-10-Check-6,0,Y,Y,1342,LossMitigation,Y,N,Y,32808-4138,490,281,OTHER,4,0.0,CNA,3,EM,PAYSTUBS,1235.0,86.0,514.0,296.0,OTHER,4.0,800.0,ITSUPPORT,1.0,EM,3120.0,0.0,27.161,0.0,1.0,4793.0,382.84,25,28,08NOV2013,46,Y,N,N,,,1,0,1,0,16.9412,11/26/2013,504,597,,12100.0,136.541,296.84,,TOYOTA,CAMRY-4CYL.,85000,N,2011,N,0.0,0.0,,0.0,,,N,N,0
423208,INDIRECTNEWAUTO,GATEWAY,3.45,84,34191.02,28JUN2017,459.41,Coupon,34191.02,HomeBanking-2,0,N,N,1289,ConsumerLending,N,N,Y,32822-6302,756,364,RENT,15,370.0,ACCOUNTING/PAYROLL,12,EM,,3925.0,27.0,,,,,,,,,,,21.819000000000006,735.0,1.0,735.0,486.41,41,0,28JUN2017,3,N,N,N,11.0,116.3636,0,0,0,1,247.7964,7/28/2017,0,6,UNIVERSALNISSAN,25300.0,135.142,418.42,,NISSAN,ROGUE,5,Y,2017,Y,0.0,-6200.0,,6200.0,TOYOTA,RAV4,N,N,0
251539,INDIRECTNEWAUTO,GATEWAY,3.29,78,19498.44,08OCT2015,278.37,Coupon,19498.44,Draft-24,0,N,N,1208,ConsumerLending,N,N,Y,34759,761,305,BUYING,66,0.0,CENTERCONSULTANT,12,EM,,2083.33,323.8,,,,,,,,,,,28.904,2419.0,2.0,2419.0,602.17,27,0,08OCT2015,23,N,N,N,,,0,0,0,0,5.0,,0,0,UNIVERSALNISSAN,19450.0,100.249,313.62,,HYUNDAI,ELANTRA4DRSDNAUTOSE(ALABAMAPLANT),19,Y,2016,Y,1500.0,1500.0,,0.0,HYUNDAI,SANTAFE,N,N,0
104766,INDIRECTUSEDAUTO,GATEWAY,7.5,72,22470.09,01MAR2014,389.7,Coupon,22471.0,Cash-26-Check-3,0,N,N,1054,ConsumerLending,N,N,Y,32806,0,269,BUYING,36,0.0,SUPERVISOR,72,EM,,2035.0,1127.0,639.0,248.0,RENT,72.0,0.0,IMPLANTCOORDINATOR,72.0,EM,3200.0,0.0,28.972,3985.0,5.0,4858.0,1516.7,48,0,01MAR2014,42,N,N,N,,,0,1,0,0,2.9707,,0,0,SUNSTATEFORD,24425.0,91.996,390.28,,FORD,F-150,51501,N,2011,Y,0.0,0.0,,0.0,,,N,N,0
247143,USEDAUTO,LENDER,3.49,84,22014.27,25SEP2015,327.98,Coupon,22124.03,ACH-22-Check-1,0,Y,Y,1340,SouthOrlando,N,N,Y,32765,678,246,BUYING,2,0.0,SALESSUPPORT,17,EM,,3000.0,1174.8,,,,,,,,,,,50.093,5252.0,6.0,5252.0,1502.78,41,0,22SEP2015,24,Y,N,N,,,2,0,0,2,20.0,,0,0,COGGINHONDAOFORLANDO,26250.0,83.86399999999998,287.39,,HONDA,CR-V,12828,N,2014,N,0.0,0.0,,0.0,,,Y,Y,0
157226,NEWMOTORCYCLE,LENDER,9.25,45,5389.2,14AUG2014,148.72,Cash,5390.0,Unknown--Cash-2-Check-3,0,Y,Y,1439,St.Cloud,N,N,Y,34744,0,0,LIVEWITHPARENTS,0,250.0,CREWMEMBER,12,EM,,2825.22,0.0,,,,,,,,,,,14.172,0.0,0.0,0.0,0.0,19,0,14AUG2014,37,Y,N,N,,,0,0,0,0,5.0,,0,0,CENTRALFLORIDAPOWERSPORTS,4190.0,128.621,148.72,,HONDA,REBELCMX250CD,3,N,2013,N,0.0,0.0,,0.0,,,Y,Y,1
294897,USEDAUTO,LENDER,2.49,48,13170.95,29MAR2016,294.15,Coupon,13190.45,HomeBanking-17,0,Y,N,1355,LakeMary,N,N,Y,32771,785,456,OWN,72,0.0,SUBCONTRACTORCOMMERCIALLIGHTING,264,SE,,4385.42,115.0,773.0,336.0,OWN,72.0,0.0,PUBLISHEREDITOR,77.0,SE,400.0,0.0,8.55,9602.0,7.0,9602.0,409.15,43,0,29MAR2016,18,Y,Y,N,7.0,7.56,0,0,0,0,6060.6446,,0,0,,19100.0,68.958,285.13,,NISSAN,ALTIMA,18350,N,2015,N,0.0,0.0,,0.0,,,N,N,0
100344,USEDAUTO,LENDER,7.5,54,17421.35,21FEB2014,382.33,AutoTransfer,17422.0,Unknown--Cash-27,2,N,N,1439,Kissimmee,N,N,Y,34747,0,294,OTHER,84,0.0,CHEF,15,EM,,2166.67,0.0,,,,,,,,,,,17.646,0.0,0.0,0.0,382.33,34,0,21FEB2014,43,Y,N,N,,,0,0,1,0,5.2721,10/6/2014,0,89,WORLDCARCENTER&FINANCING,17225.0,101.14,335.77,,FORD,EXPEDITION-V8,112411,N,2007,N,0.0,0.0,,0.0,,,Y,Y,0
190992,INDIRECTUSEDAUTO,GATEWAY,3.35,60,11373.39,09JAN2015,206.42,Coupon,11415.25,ACH-34,0,N,N,1340,,N,N,Y,34746,746,300,BUYING,168,0.0,TOURMANAGER,420,EM,,6250.0,1386.0,714.0,299.0,LIVEWITHPARENTS,168.0,200.0,SALESASSOCIATE,18.0,EM,833.33,0.0,25.305,5329.0,8.0,5329.0,1592.42,59,0,09JAN2015,32,Y,N,N,,,0,0,0,0,5.0,3/5/2015,0,7,UNIVERSALNISSAN,14825.0,76.718,205.68,,HYUNDAI,ELANTRA4DRSDNAUTOGLS(ULSANPLANT),37738,N,2012,Y,2500.0,2500.0,,0.0,CHEVROLET,COBALT,N,N,0
316091,USEDAUTO,LENDER,2.74,66,16069.33,03JUN2016,262.87,Coupon,16069.33,ACH-15,0,N,N,1439,Sanford,N,N,Y,32738-7216,714,425,LIVEWITHPARENTS,240,300.0,SECRETARY,12,EM,,1781.69,46.0,,,,,,,,,,,34.174,519.0,2.0,519.0,308.87,22,0,03JUN2016,15,Y,N,N,,,0,0,0,0,634.1629,,0,0,FIELDSAUTOGROUP,25195.0,63.78,253.61,,FIAT,500,2236,N,2015,N,0.0,0.0,,0.0,,,Y,N,0
115231,INDIRECTNEWAUTO,GATEWAY,5.74,72,60225.24,31MAR2014,993.09,Cash,0.0,Unknown-,0,N,N,1439,,N,N,Y,34786,671,287,OWN,186,0.0,SRINSPECTOR,24,EM,,4853.33,498.0,,,,,,,,,,,30.723000000000006,0.0,1.0,0.0,1491.09,53,0,31MAR2014,42,N,N,N,,,0,0,0,0,5.0,,0,0,ORANGEBUICKGMC,61175.0,98.447,975.41,,GMC,SIERRA2500HD4WDCREWCAB153.7SLT,20,Y,2015,Y,500.0,500.0,,0.0,BUICK,ENCLAVE,N,N,1
94100,INDIRECTNEWAUTO,GATEWAY,7.5,75,23588.2,26JAN2014,382.97,Cash,23589.0,Unknown-,0,N,N,1054,,N,N,Y,34758,0,298,LIVEWITHPARENTS,180,0.0,FRONTOFFICEMANAGER,1,EM,,2417.0,357.77,,,,,,,,,,,31.192,0.0,0.0,0.0,357.77,35,0,26JAN2014,44,N,N,N,,,0,0,0,0,0.0,,0,0,UNIVERSALNISSAN,18310.0,128.827,382.97,,HYUNDAI,ACCENT,12,Y,2013,Y,0.0,0.0,,0.0,,,N,N,1
263198,USEDAUTO,CONSUMER,3.29,72,28094.88,24NOV2015,431.11,Cash,28094.88,HomeBanking-21,0,N,N,1026,ConsumerLending,N,N,Y,34769,788,309,BUYING,168,0.0,SCHEDULINGCOORDINATOR,24,EM,,2600.0,2564.0,787.0,271.0,BUYING,168.0,0.0,PROJECTMANAGER,24.0,EM,5910.0,0.0,35.195,14016.0,7.0,16016.0,2995.11,36,221,12JUN1997,243,Y,Y,Y,104.0,1493.2951,2,0,1,0,3850.3371,10/23/2012,463,228,CARMAX,23600.0,119.046,429.6,,BMW,X1,37168,N,2013,N,9000.0,-4517.0,CAR,13517.0,DODGE,DART,Y,N,0
423275,INDIRECTNEWAUTO,GATEWAY,4.15,84,25621.6,23JUN2017,351.98,Coupon,25621.6,Cash-3,0,N,N,1289,ConsumerLending,N,N,Y,34743-4342,689,278,RENT,24,400.0,MANAGER,24,EM,,5120.0,82.0,,,,,,,,,,,16.289,2686.0,1.0,2686.0,433.98,41,0,22JUN2017,3,N,N,N,,,1,0,0,0,5.0,,0,0,NAPLETONSORLANDOCHRYSLERJEEPDODGE,23885.0,107.271,340.57,,JEEP,RENEGADESPORTFWD,25,Y,2017,Y,0.0,0.0,,0.0,,,N,N,0
359597,USEDAUTO,LENDER,6.49,66,11771.77,21NOV2016,221.41,Cash,11786.13,Unknown--Check-1-HomeBanking-4,0,Y,N,1617,FernPark,N,N,Y,32778-9115,605,245,BUYING,168,0.0,ASSISTANTMANAGER,45,EM,,4541.67,1361.37,642.0,296.0,BUYING,151.0,0.0,TEACHERASST,45.0,EM,625.0,0.0,30.634,1447.0,2.0,33558.0,1582.78,39,30,16MAY2014,40,Y,Y,N,71.0,513.3157,2,0,0,0,244.5628,5/20/2014,590,258,ENTERPRISECARSALE,13125.0,89.69,235.35,,HYUNDAI,VELOSTER,53410,N,2013,N,0.0,0.0,,0.0,,,Y,N,0
156323,USEDAUTO,LENDER,2.75,49,28227.1,04AUG2014,647.55,Cash,28228.0,HomeBanking-35,0,Y,Y,1208,Kissimmee,N,N,Y,34741,711,285,BUYING,20,0.0,STYLIST,360,EM,,3333.33,871.0,,,,,,,,,,,45.557,7694.0,4.0,7694.0,1518.55,52,0,04AUG2014,37,N,N,Y,,,0,0,0,0,255.0556,9/5/2014,0,243,,27325.0,103.301,617.11,,TOYOTA,RAV4,15000,N,2013,N,0.0,0.0,,0.0,,,Y,N,0
400718,USEDAUTO,LENDER,4.3,72,20413.24,05APR2017,351.58,AutoTransfer,20464.07,Unknown-,0,Y,Y,2008,ForestCity,N,N,Y,32714,696,319,RENT,24,300.0,CONTRUCTION,36,EM,,3166.67,139.0,,,,,,,,,,,24.966,866.0,3.0,866.0,490.58,59,5,25NOV2016,10,N,Y,Y,27.0,817.9392,2,0,0,0,3281.5212,12/23/2016,1,0,,18000.0,113.407,314.47,,TOYOTA,COROLLA,9000,N,2016,N,0.0,0.0,,0.0,,,Y,N,0
359979,INDIRECTUSEDAUTO,GATEWAY,3.54,84,21432.1,09NOV2016,288.85,Coupon,21432.1,Cash-1-Check-10,0,N,N,1617,ConsumerLending,N,N,Y,32828-8535,811,342,LIVEWITHPARENTS,192,300.0,REGISTER,180,EM,,1916.67,1233.0,683.0,416.0,LIVEWITHPARENTS,192.0,0.0,CSR,120.0,EM,1200.0,0.0,58.455,212.0,2.0,3163.0,1521.85,62,0,08NOV2016,10,N,N,N,,,1,0,0,0,5.0,,0,0,CARLBLACKCHEVROLETBUICKGMC,21375.0,100.267,323.46,,FORD,MUSTANG,2016,N,2016,Y,500.0,500.0,,0.0,AUDI,A4,N,N,0
256937,INDIRECTUSEDAUTO,GATEWAY,3.49,75,17363.09,26OCT2015,258.38,Coupon,17363.09,ACH-2-Draft-20,0,N,N,1208,,N,N,Y,32757,697,251,BUYING,4,0.0,ANALYST,22,EM,,3750.0,1116.0,,,,,,,,,,,36.65,496.0,1.0,55435.0,1374.38,27,0,26OCT2015,23,N,N,N,1.0,5.0,0,0,0,0,3.1415,,0,0,EVOLUTIONAUTO,16550.0,104.913,257.49,,HYUNDAI,ELANTRA4DRSDNAUTOLIMITEDPZEV(ALABAMAPLANT),14275,N,2013,Y,0.0,-5000.0,,5000.0,TOYOTA,YARIS,N,N,0
422828,INDIRECTUSEDAUTO,GATEWAY,4.65,72,14194.58,22JUN2017,226.73,Coupon,14194.58,Cash-4-Check-1,0,N,N,1249,ConsumerLending,N,N,Y,32726-5224,682,453,LIVEWITHPARENTS,6,300.0,STAFFER,24,EM,,1200.0,778.8,644.0,181.0,LIVEWITHPARENTS,6.0,300.0,MEDICALRECORDSCOOR,60.0,EM,3000.0,0.0,38.227,9130.0,9.0,14928.0,1005.53,20,0,22JUN2017,3,N,N,N,,,0,0,0,0,5.0,,0,0,PRESTIGEFORD,13450.0,105.536,185.77,,VOLKSWAGEN,JETTASEDAN,31194,N,2013,Y,0.0,0.0,,0.0,,,N,N,0
407073,USEDAUTO,LENDER,4.65,75,19593.6,03MAY2017,330.07,Cash,19593.6,Cash-5,0,Y,Y,1484,St.Cloud,N,N,Y,34744-5629,730,357,BUYING,108,0.0,CUSTOMERSERVICEAGENT,379,EM,,4166.67,4208.0,715.0,380.0,BUYING,108.0,0.0,GROUNDSECURITYCOOR,144.0,EM,4270.0,0.0,50.959,909.0,8.0,909.0,4538.07,53,24,07MAY2015,28,Y,N,N,,,2,0,1,0,51511.7432,10/7/2015,37,4,,21300.0,91.989,373.66,,CADILLAC,ATS,12400,N,2014,N,0.0,0.0,,0.0,,,Y,N,0
178893,INDIRECTUSEDAUTO,GATEWAY,2.75,48,12660.09,10NOV2014,279.14,Coupon,12660.09,HomeBanking-34,0,N,N,1289,,N,N,Y,34744,735,300,BUYING,36,0.0,PRINCIPAL,288,EM,,6708.33,2956.0,,,,,,,,,,,48.226000000000006,0.0,4.0,0.0,3235.14,46,289,11OCT1990,323,Y,Y,N,72.0,2312.7823,2,0,2,0,2281.7834,10/29/2012,159,392,UNIVERSALNISSAN,9475.0,133.616,217.61,,CHEVROLET,COBALT4DRSDNLTW/2LT,64290,N,2009,Y,0.0,0.0,,0.0,,,N,N,0
338089,USEDAUTO,LENDER,7.24,66,24584.05,31AUG2016,454.0,Coupon,24584.05,HomeBanking-12,0,N,N,1484,MSC,N,N,Y,32935-3071,657,203,BUYING,2,0.0,CONSULTANT,108,EM,,7916.67,576.05,,,,,,,,,,,13.011,4420.0,8.0,33833.0,1030.05,39,176,28DEC2001,189,Y,Y,Y,36.0,242.2144,2,0,2,0,119.126,10/26/2012,796,791,,19450.0,126.396,444.3,,ACURA,MDX,80000,N,2009,N,0.0,0.0,,0.0,,,Y,N,0
106131,USEDAUTO,LENDER,2.75,49,15445.65,06MAR2014,354.36,Cash,15446.0,Cash-35,1,Y,Y,1289,Kissimmee,N,N,Y,33896,497,287,OTHER,0,0.0,SUPERVISOR,60,EM,,2080.0,20.0,,,,,,,,,,,17.998,0.0,0.0,207.0,374.36,32,0,06MAR2014,42,Y,N,N,,,0,0,0,0,29.1935,,0,0,AUTOMARKETOFFLORIDA,16950.0,91.125,218.16,,HYUNDAI,ELANTRA,19674,N,2013,N,0.0,0.0,,0.0,,,Y,N,0
153470,USEDAUTO,CONSUMER,1.99,24,8775.27,30JUL2014,373.56,Cash,8776.0,HomeBanking-22,0,N,N,1394,Clermont,N,N,Y,34711-9687,778,300,BUYING,108,0.0,DIRECTOROFOPERATIONS,107,EM,,6000.0,1781.16,,,,,,,,,,,35.912,7036.0,5.0,18373.0,2154.72,48,0,30JUL2014,38,Y,N,N,201.0,1272.3609,0,0,0,0,673.1812,8/4/2014,0,505,,8600.0,102.038,371.33,RED,FORD,FOCUS-4CYL.,101500,N,2009,N,0.0,0.0,,0.0,,,N,N,0
252898,USEDAUTO,LENDER,2.49,66,9605.0,16OCT2015,156.04,Coupon,9605.0,HomeBanking-23,0,N,N,1208,St.Cloud,N,N,Y,34772-8541,659,346,RENT,13,403.0,PAYROLLHRCOORDINATOR,63,EM,,2253.33,198.41,,,,,,,,,,,33.615,866.0,1.0,5866.0,354.45,25,75,06JUL2009,98,Y,Y,Y,44.0,1011.524,2,0,1,0,523.7558,2/15/2013,299,1242,,13650.0,70.366,155.23,,HYUNDAI,ELANTRA,30000,N,2013,N,0.0,0.0,,0.0,,,N,N,0
209416,USEDAUTO,LENDER,2.49,48,22805.98,14APR2015,500.23,AutoTransfer,22805.98,ACH-28,0,N,N,1340,Kissimmee,N,N,Y,34741-7719,620,295,OTHER,132,300.0,CTTECH,48,EM,,3986.67,453.0,,,,,,,,,,,31.436,4415.0,3.0,47513.0,953.23,40,0,14APR2015,29,Y,N,N,,,0,0,0,0,5.0,,0,0,,31625.0,72.11399999999998,495.73,,FORD,F150PICKUP,25463,N,2013,N,0.0,0.0,,0.0,,,N,N,0
264737,USEDAUTO,CONSUMER,2.99,72,13529.8,27NOV2015,224.94,Coupon,13563.49,HomeBanking-56,0,Y,Y,1340,VirtualBranch,N,N,Y,32835-2669,701,334,BUYING,72,0.0,REGIONALDIRECTOR,120,EM,DIRECTDEPTW/CFE,6000.0,2657.78,,,,,,,,,,,48.045,1772.0,2.0,134581.0,2882.72,41,87,29AUG2008,109,Y,N,N,57.0,2364.281,2,0,2,0,11274.5336,12/27/2012,1309,578,HOLLERHYUNDAI,15275.0,88.575,223.32,,HYUNDAI,GENESIS-V6,73000,N,2010,N,0.0,0.0,,0.0,,,Y,N,0
292135,INDIRECTUSEDAUTO,GATEWAY,4.24,66,18235.85,05APR2016,310.79,Coupon,18235.85,ACH-7-Cash-17,0,N,N,1340,ConsumerLending,N,N,Y,32826,675,258,RENT,32,355.0,MASON,27,EM,,3896.0,640.0,0.0,296.0,RENT,32.0,335.0,HOUSEKEEPEING,66.0,EM,2766.0,0.0,24.629,2575.0,5.0,2575.0,950.79,42,0,05APR2016,17,N,N,N,,,0,0,0,0,5.0,,0,0,NAPLETONSVWOFORLANDO,13500.0,135.08,223.82,SILVER,DODGE,"RAM15002WDQUADCAB140.5""SLT",68870,N,2007,Y,0.0,0.0,,0.0,,,N,N,0
104259,USEDAUTO,LENDER,1.99,36,13905.62,12MAR2014,398.57,Cash,13906.0,Check-1-HomeBanking-5,0,N,N,1340,OrangeCity,N,N,Y,32738,689,295,BUYING,36,0.0,SALES,161,EM,,5665.12,2986.0,668.0,294.0,BUYING,36.0,0.0,PHARMACYTECH,245.0,EM,5829.72,0.0,29.444000000000006,8972.0,7.0,8972.0,3384.57,42,56,02JUL2009,98,Y,N,Y,151.0,1686.4034,2,0,0,0,803.1576,10/26/2012,458,1749,,15000.0,92.704,393.68,,VOLKSWAGEN,JETTA-4CYL.,98200,N,2010,N,0.0,0.0,,0.0,,,N,N,0
121418,USEDMOTORCYCLE,LENDER,7.5,66,20969.36,18APR2014,389.95,Cash,20970.0,Unknown--HomeBanking-18,0,N,N,1289,WinterGarden,N,N,Y,34787-1708,694,265,BUYING,24,0.0,FINANCEDIRECTOR,96,EM,,16666.67,2182.0,682.0,285.0,BUYING,24.0,0.0,UNEMPLOYED,0.0,UN,0.0,0.0,15.432,8681.0,15.0,26260.0,2571.95,36,0,18APR2014,41,Y,N,Y,74.0,471.0109,0,0,0,0,268.5559,5/4/2014,0,160,ORLANDOHARLEY-DAVIDSON,21507.0,97.5,344.32,,HARLEY-DAVIDSON,FLHX,8825,N,2012,N,0.0,0.0,,0.0,,,Y,N,0
241836,INDIRECTNEWAUTO,GATEWAY,3.49,84,24210.6,02SEP2015,325.27,Coupon,24210.6,ACH-24,0,N,N,1340,ConsumerLending,N,N,Y,32824,679,335,BUYING,180,0.0,REGISTERARATTENDANT,180,EM,,3433.33,649.4,,,,,,,,,,,28.388,0.0,3.0,0.0,974.67,59,0,02SEP2015,24,N,N,N,,,0,0,0,0,15.0,,0,0,UNIVERSALNISSAN,24295.0,99.653,311.37,,NISSAN,ROGUEFWD4DRS,12,Y,2015,Y,0.0,0.0,,0.0,,,N,N,0
